,code,class,date,avg,DOY
939,gyeryong,1,2005-07-28,0.5077820776588892,209
947,gyeryong,1,2005-08-05,0.5039907991591155,217
955,gyeryong,1,2005-08-13,0.49853722292679925,225
963,gyeryong,1,2005-08-21,0.49079018002783664,233
971,gyeryong,1,2005-08-29,0.4799787926921425,241
979,gyeryong,1,2005-09-06,0.4652588598860325,249
987,gyeryong,1,2005-09-14,0.445876908655145,257
995,gyeryong,1,2005-09-22,0.42145085592550596,265
1003,gyeryong,1,2005-09-30,0.39231330641831896,273
1011,gyeryong,1,2005-10-08,0.35974897466191247,281
1019,gyeryong,1,2005-10-16,0.3259028221177158,289
1027,gyeryong,1,2005-10-24,0.29327716641284385,297
1035,gyeryong,1,2005-11-01,0.2640336275674293,305
1043,gyeryong,1,2005-11-09,0.23948143217905252,313
1051,gyeryong,1,2005-11-17,0.21997513587930526,321
1059,gyeryong,1,2005-11-25,0.20514640592136174,329
1067,gyeryong,1,2005-12-03,0.1942472029312346,337
1075,gyeryong,1,2005-12-11,0.18643311212871272,345
1083,gyeryong,1,2005-12-19,0.18093027145340684,353
1091,gyeryong,1,2005-12-27,0.17710373821676947,361
1096,gyeryong,1,2006-01-01,0.16325111982810514,1
1104,gyeryong,1,2006-01-09,0.1632519318436885,9
1112,gyeryong,1,2006-01-17,0.16325412705399717,17
1120,gyeryong,1,2006-01-25,0.16325999783102146,25
1128,gyeryong,1,2006-02-02,0.16327560319544523,33
1136,gyeryong,1,2006-02-10,0.16331693837855069,41
1144,gyeryong,1,2006-02-18,0.1634261834588147,49
1152,gyeryong,1,2006-02-26,0.1637143872082724,57
1160,gyeryong,1,2006-03-06,0.16447285841850007,65
1168,gyeryong,1,2006-03-14,0.16645884977281264,73
1176,gyeryong,1,2006-03-22,0.17159463160535574,81
1184,gyeryong,1,2006-03-30,0.18446443178977126,89
1192,gyeryong,1,2006-04-07,0.21433057132107955,97
1200,gyeryong,1,2006-04-15,0.27281264227389984,105
1208,gyeryong,1,2006-04-23,0.3568654991396735,113
1216,gyeryong,1,2006-05-01,0.4362933656519979,121
1224,gyeryong,1,2006-05-09,0.4865818736309771,129
1232,gyeryong,1,2006-05-17,0.510834620764274,137
1240,gyeryong,1,2006-05-25,0.5209678348622413,145
1248,gyeryong,1,2006-06-02,0.5248981103448981,153
1256,gyeryong,1,2006-06-10,0.5263049494107884,161
1264,gyeryong,1,2006-06-18,0.5266785892781919,169
1272,gyeryong,1,2006-06-26,0.526572444019325,177
1280,gyeryong,1,2006-07-04,0.526155018977825,185
1288,gyeryong,1,2006-07-12,0.5254244356685077,193
1296,gyeryong,1,2006-07-20,0.5242809351546994,201
1304,gyeryong,1,2006-07-28,0.5225395091809105,209
1312,gyeryong,1,2006-08-05,0.5199142905766336,217
1320,gyeryong,1,2006-08-13,0.5159871819228852,225
1328,gyeryong,1,2006-08-21,0.5101690810560187,233
1336,gyeryong,1,2006-08-29,0.5016678334509836,241
1344,gyeryong,1,2006-09-06,0.48949240803475264,249
1352,gyeryong,1,2006-09-14,0.472545474476804,257
1360,gyeryong,1,2006-09-22,0.44987063959186574,265
1368,gyeryong,1,2006-09-30,0.4210836715482041,273
1376,gyeryong,1,2006-10-08,0.386877856299402,281
1384,gyeryong,1,2006-10-16,0.34928967594176275,289
1392,gyeryong,1,2006-10-24,0.3113728038203556,297
1400,gyeryong,1,2006-11-01,0.27628694183923636,305
1408,gyeryong,1,2006-11-09,0.2463201880323287,313
1416,gyeryong,1,2006-11-17,0.22242772114474643,321
1424,gyeryong,1,2006-11-25,0.20440210687497587,329
1432,gyeryong,1,2006-12-03,0.1913615340530889,337
1440,gyeryong,1,2006-12-11,0.18221104598500198,345
1448,gyeryong,1,2006-12-19,0.17592690532224708,353
1456,gyeryong,1,2006-12-27,0.17167476502912632,361
1461,gyeryong,1,2007-01-01,0.16292786170017956,1
1469,gyeryong,1,2007-01-09,0.16292787149926902,9
1477,gyeryong,1,2007-01-17,0.16292791435437293,17
1485,gyeryong,1,2007-01-25,0.162928092015661,25
1493,gyeryong,1,2007-02-02,0.16292881355031524,33
1501,gyeryong,1,2007-02-10,0.16293171963465541,41
1509,gyeryong,1,2007-02-18,0.16294338388532437,49
1517,gyeryong,1,2007-02-26,0.1629901290939602,57
1525,gyeryong,1,2007-03-06,0.16317726889475825,65
1533,gyeryong,1,2007-03-14,0.1639249540688028,73
1541,gyeryong,1,2007-03-22,0.1668909192153435,81
1549,gyeryong,1,2007-03-30,0.1783350203948735,89
1557,gyeryong,1,2007-04-07,0.2181793557001314,97
1565,gyeryong,1,2007-04-15,0.31894043897569685,105
1573,gyeryong,1,2007-04-23,0.449428426106086,113
1581,gyeryong,1,2007-05-01,0.5250752297083165,121
1589,gyeryong,1,2007-05-09,0.5506393758759671,129
1597,gyeryong,1,2007-05-17,0.5575923158052235,137
1605,gyeryong,1,2007-05-25,0.5593593111385842,145
1613,gyeryong,1,2007-06-02,0.5597886210413916,153
1621,gyeryong,1,2007-06-10,0.5598717008993973,161
1629,gyeryong,1,2007-06-18,0.5598517339574496,169
1637,gyeryong,1,2007-06-26,0.5597784919973661,177
1645,gyeryong,1,2007-07-04,0.5596458306705588,185
1653,gyeryong,1,2007-07-12,0.5594211368198563,193
1661,gyeryong,1,2007-07-20,0.5590443751475108,201
1669,gyeryong,1,2007-07-28,0.5584141587591553,209
1677,gyeryong,1,2007-08-05,0.5573620074195942,217
1685,gyeryong,1,2007-08-13,0.5556105001007521,225
1693,gyeryong,1,2007-08-21,0.5527086209529546,233
1701,gyeryong,1,2007-08-29,0.5479384768729751,241
1709,gyeryong,1,2007-09-06,0.540197704135216,249
1717,gyeryong,1,2007-09-14,0.5278953859576181,257
1725,gyeryong,1,2007-09-22,0.5089766004170478,265
1733,gyeryong,1,2007-09-30,0.4813068905494465,273
1741,gyeryong,1,2007-10-08,0.443671350945645,281
1749,gyeryong,1,2007-10-16,0.3972347993882429,289
1757,gyeryong,1,2007-10-24,0.3463651256950109,297
1765,gyeryong,1,2007-11-01,0.297413193103126,305
1773,gyeryong,1,2007-11-09,0.2558424817970699,313
1781,gyeryong,1,2007-11-17,0.22412663171343444,321
1789,gyeryong,1,2007-11-25,0.20185128545752337,329
1797,gyeryong,1,2007-12-03,0.18710025084647425,337
1805,gyeryong,1,2007-12-11,0.17770877477480843,345
1813,gyeryong,1,2007-12-19,0.17187849652551182,353
1821,gyeryong,1,2007-12-27,0.16831553828971632,361
1826,gyeryong,1,2008-01-01,0.16231672018321766,1
1834,gyeryong,1,2008-01-09,0.162316697963911,9
1842,gyeryong,1,2008-01-17,0.16231670060581327,17
1850,gyeryong,1,2008-01-25,0.1623168711422341,25
1858,gyeryong,1,2008-02-02,0.16231788574874362,33
1866,gyeryong,1,2008-02-10,0.1623228453484396,41
1874,gyeryong,1,2008-02-18,0.16234582899782496,49
1882,gyeryong,1,2008-02-26,0.16245052408902882,57
1890,gyeryong,1,2008-03-05,0.162924244010414,65
1898,gyeryong,1,2008-03-13,0.16505345825798873,73
1906,gyeryong,1,2008-03-21,0.17441667473290862,81
1914,gyeryong,1,2008-03-29,0.21203763057553884,89
1922,gyeryong,1,2008-04-06,0.3216817462125433,97
1930,gyeryong,1,2008-04-14,0.47361498135918423,105
1938,gyeryong,1,2008-04-22,0.5568683669970727,113
1946,gyeryong,1,2008-04-30,0.5816827406389208,121
1954,gyeryong,1,2008-05-08,0.5875844927461153,129
1962,gyeryong,1,2008-05-16,0.5888840547995001,137
1970,gyeryong,1,2008-05-24,0.589127499917508,145
1978,gyeryong,1,2008-06-01,0.5891116670985033,153
1986,gyeryong,1,2008-06-09,0.5890008070559006,161
1994,gyeryong,1,2008-06-17,0.5888111270604467,169
2002,gyeryong,1,2008-06-25,0.588515224228926,177
2010,gyeryong,1,2008-07-03,0.5880595645333471,185
2018,gyeryong,1,2008-07-11,0.5873597958391044,193
2026,gyeryong,1,2008-07-19,0.586286979159895,201
2034,gyeryong,1,2008-07-27,0.5846459704609711,209
2042,gyeryong,1,2008-08-04,0.5821444075028017,217
2050,gyeryong,1,2008-08-12,0.5783507884966509,225
2058,gyeryong,1,2008-08-20,0.5726428886597424,233
2066,gyeryong,1,2008-08-28,0.5641556973365168,241
2074,gyeryong,1,2008-09-05,0.5517552271698816,249
2082,gyeryong,1,2008-09-13,0.534093513097833,257
2090,gyeryong,1,2008-09-21,0.5098312450114282,265
2098,gyeryong,1,2008-09-29,0.47810560224493615,273
2106,gyeryong,1,2008-10-07,0.43919320335427336,281
2114,gyeryong,1,2008-10-15,0.39504570484848334,289
2122,gyeryong,1,2008-10-23,0.34917827300517035,297
2130,gyeryong,1,2008-10-31,0.3056812080847907,305
2138,gyeryong,1,2008-11-08,0.2678600278376154,313
2146,gyeryong,1,2008-11-16,0.23737650656648784,321
2154,gyeryong,1,2008-11-24,0.21427451682311097,329
2162,gyeryong,1,2008-12-02,0.19757073691564372,337
2170,gyeryong,1,2008-12-10,0.18589939176043993,345
2178,gyeryong,1,2008-12-18,0.17793795785431923,353
2186,gyeryong,1,2008-12-26,0.17259580927339574,361
2191,gyeryong,1,2009-01-01,0.17314880940519486,1
2199,gyeryong,1,2009-01-09,0.17316096909603898,9
2207,gyeryong,1,2009-01-17,0.1731893815026163,17
2215,gyeryong,1,2009-01-25,0.17325549100499685,25
2223,gyeryong,1,2009-02-02,0.17340887874852512,33
2231,gyeryong,1,2009-02-10,0.17376396907625796,41
2239,gyeryong,1,2009-02-18,0.1745839227377484,49
2247,gyeryong,1,2009-02-26,0.1764694707400119,57
2255,gyeryong,1,2009-03-06,0.18076888127848903,65
2263,gyeryong,1,2009-03-14,0.19039222772017816,73
2271,gyeryong,1,2009-03-22,0.21107435200802654,81
2279,gyeryong,1,2009-03-30,0.2518959606082557,89
2287,gyeryong,1,2009-04-07,0.3204542017714895,97
2295,gyeryong,1,2009-04-15,0.40941829265153284,105
2303,gyeryong,1,2009-04-23,0.4929575579131617,113
2311,gyeryong,1,2009-05-01,0.5506770451262014,121
2319,gyeryong,1,2009-05-09,0.5825925060455616,129
2327,gyeryong,1,2009-05-17,0.5980396933952997,137
2335,gyeryong,1,2009-05-25,0.6049416976013003,145
2343,gyeryong,1,2009-06-02,0.6077763576242675,153
2351,gyeryong,1,2009-06-10,0.6086883976142001,161
2359,gyeryong,1,2009-06-18,0.6086078142942627,169
2367,gyeryong,1,2009-06-26,0.6078795195664652,177
2375,gyeryong,1,2009-07-04,0.6065588030120269,185
2383,gyeryong,1,2009-07-12,0.6045339969065158,193
2391,gyeryong,1,2009-07-20,0.6015662210023706,201
2399,gyeryong,1,2009-07-28,0.5972896729339501,209
2407,gyeryong,1,2009-08-05,0.591194576870984,217
2415,gyeryong,1,2009-08-13,0.5826089738428293,225
2423,gyeryong,1,2009-08-21,0.570699400688175,233
2431,gyeryong,1,2009-08-29,0.554520450758593,241
2439,gyeryong,1,2009-09-06,0.533152140202409,249
2447,gyeryong,1,2009-09-14,0.5059554339827081,257
2455,gyeryong,1,2009-09-22,0.4729253595397506,265
2463,gyeryong,1,2009-09-30,0.4350194342431316,273
2471,gyeryong,1,2009-10-08,0.39424446118914674,281
2479,gyeryong,1,2009-10-16,0.35332650010963784,289
2487,gyeryong,1,2009-10-24,0.3150294028661794,297
2495,gyeryong,1,2009-11-01,0.28145362480815245,305
2503,gyeryong,1,2009-11-09,0.25366313750701486,313
2511,gyeryong,1,2009-11-17,0.23173605888268492,321
2519,gyeryong,1,2009-11-25,0.21507957504223707,329
2527,gyeryong,1,2009-12-03,0.20278796220944217,337
2535,gyeryong,1,2009-12-11,0.19390989993152244,345
2543,gyeryong,1,2009-12-19,0.1875962784855669,353
2551,gyeryong,1,2009-12-27,0.18315581169687956,361
2556,gyeryong,1,2010-01-01,0.1901822331097228,1
2564,gyeryong,1,2010-01-09,0.1901822215295037,9
2572,gyeryong,1,2010-01-17,0.19018220315335618,17
2580,gyeryong,1,2010-01-25,0.19018217399304568,25
2588,gyeryong,1,2010-02-02,0.19018212771981896,33
2596,gyeryong,1,2010-02-10,0.19018205429085944,41
2604,gyeryong,1,2010-02-18,0.19018193776971126,49
2612,gyeryong,1,2010-02-26,0.1901817528686961,57
2620,gyeryong,1,2010-03-06,0.19018145949829124,65
2628,gyeryong,1,2010-03-14,0.19018099532351979,73
2636,gyeryong,1,2010-03-22,0.19018030430788566,81
2644,gyeryong,1,2010-03-30,0.1901807328112846,89
2652,gyeryong,1,2010-04-07,0.19023245245572576,97
2660,gyeryong,1,2010-04-15,0.19201458063055107,105
2668,gyeryong,1,2010-04-23,0.24364086948176153,113
2676,gyeryong,1,2010-05-01,0.5205657720990929,121
2684,gyeryong,1,2010-05-09,0.5810337249695878,129
2692,gyeryong,1,2010-05-17,0.5831643407238252,137
2700,gyeryong,1,2010-05-25,0.5831992189198791,145
2708,gyeryong,1,2010-06-02,0.5831540326617752,153
2716,gyeryong,1,2010-06-10,0.5830793474967829,161
2724,gyeryong,1,2010-06-18,0.5829608014242655,169
2732,gyeryong,1,2010-06-26,0.5827728298670966,177
2740,gyeryong,1,2010-07-04,0.5824749148427417,185
2748,gyeryong,1,2010-07-12,0.5820030932686062,193
2756,gyeryong,1,2010-07-20,0.5812567050373878,201
2764,gyeryong,1,2010-07-28,0.5800781127317802,209
2772,gyeryong,1,2010-08-05,0.5782223668475125,217
2780,gyeryong,1,2010-08-13,0.5753135497041701,225
2788,gyeryong,1,2010-08-21,0.5707861302506044,233
2796,gyeryong,1,2010-08-29,0.5638162387085431,241
2804,gyeryong,1,2010-09-06,0.553265172281767,249
2812,gyeryong,1,2010-09-14,0.5376927683042233,257
2820,gyeryong,1,2010-09-22,0.5155485604983969,265
2828,gyeryong,1,2010-09-30,0.4856693919849612,273
2836,gyeryong,1,2010-10-08,0.4480863524279023,281
2844,gyeryong,1,2010-10-16,0.40477463995780255,289
2852,gyeryong,1,2010-10-24,0.359620605771765,297
2860,gyeryong,1,2010-11-01,0.31720677178900647,305
2868,gyeryong,1,2010-11-09,0.2810944333424669,313
2876,gyeryong,1,2010-11-17,0.25283130258312503,321
2884,gyeryong,1,2010-11-25,0.2321348864065236,329
2892,gyeryong,1,2010-12-03,0.2177061496851146,337
2900,gyeryong,1,2010-12-11,0.2079882399396172,345
2908,gyeryong,1,2010-12-19,0.2015943408424156,353
2916,gyeryong,1,2010-12-27,0.19745193361308352,361
2921,gyeryong,1,2011-01-01,0.19142459850332136,1
2929,gyeryong,1,2011-01-09,0.19126431886281975,9
2937,gyeryong,1,2011-01-17,0.19106973742425729,17
2945,gyeryong,1,2011-01-25,0.19083366870887505,25
2953,gyeryong,1,2011-02-02,0.19054771867008286,33
2961,gyeryong,1,2011-02-10,0.19020276305965664,41
2969,gyeryong,1,2011-02-18,0.18979124847930615,49
2977,gyeryong,1,2011-02-26,0.1893157662141982,57
2985,gyeryong,1,2011-03-06,0.18881888921252293,65
2993,gyeryong,1,2011-03-14,0.1884845219903926,73
3001,gyeryong,1,2011-03-22,0.18897695563626835,81
3009,gyeryong,1,2011-03-30,0.1925428184551469,89
3017,gyeryong,1,2011-04-07,0.20627736956402068,97
3025,gyeryong,1,2011-04-15,0.2489496103084899,105
3033,gyeryong,1,2011-04-23,0.3480073876986751,113
3041,gyeryong,1,2011-05-01,0.4846041966700907,121
3049,gyeryong,1,2011-05-09,0.5821083039524,129
3057,gyeryong,1,2011-05-17,0.6225411078466297,137
3065,gyeryong,1,2011-05-25,0.6333935175507427,145
3073,gyeryong,1,2011-06-02,0.6332033209229875,153
3081,gyeryong,1,2011-06-10,0.6288945102141595,161
3089,gyeryong,1,2011-06-18,0.6225814001643907,169
3097,gyeryong,1,2011-06-26,0.6148036917198743,177
3105,gyeryong,1,2011-07-04,0.605620778523838,185
3113,gyeryong,1,2011-07-12,0.5949550035762877,193
3121,gyeryong,1,2011-07-20,0.5827029221299659,201
3129,gyeryong,1,2011-07-28,0.5687784665284237,209
3137,gyeryong,1,2011-08-05,0.5531368937973535,217
3145,gyeryong,1,2011-08-13,0.5357928763859764,225
3153,gyeryong,1,2011-08-21,0.5168349397311993,233
3161,gyeryong,1,2011-08-29,0.49643480582928945,241
3169,gyeryong,1,2011-09-06,0.47484923514532007,249
3177,gyeryong,1,2011-09-14,0.4524123918369591,257
3185,gyeryong,1,2011-09-22,0.4295181848641695,265
3193,gyeryong,1,2011-09-30,0.40659405497656204,273
3201,gyeryong,1,2011-10-08,0.38406967139752446,281
3209,gyeryong,1,2011-10-16,0.36234528278469497,289
3217,gyeryong,1,2011-10-24,0.3417645557241708,297
3225,gyeryong,1,2011-11-01,0.32259559546408384,305
3233,gyeryong,1,2011-11-09,0.30502190253366884,313
3241,gyeryong,1,2011-11-17,0.28914294371582916,321
3249,gyeryong,1,2011-11-25,0.27498240990131656,329
3257,gyeryong,1,2011-12-03,0.26250141376327696,337
3265,gyeryong,1,2011-12-11,0.25161383635285556,345
3273,gyeryong,1,2011-12-19,0.24220153130059288,353
3281,gyeryong,1,2011-12-27,0.23412783905593115,361
3286,gyeryong,1,2012-01-01,0.17423820308535845,1
3294,gyeryong,1,2012-01-09,0.17423730041410618,9
3302,gyeryong,1,2012-01-17,0.17423608691056308,17
3310,gyeryong,1,2012-01-25,0.17423459454223802,25
3318,gyeryong,1,2012-02-02,0.17423325630332556,33
3326,gyeryong,1,2012-02-10,0.17423399939517337,41
3334,gyeryong,1,2012-02-18,0.17424400366103585,49
3342,gyeryong,1,2012-02-26,0.17428850423376008,57
3350,gyeryong,1,2012-03-05,0.17445419884736227,65
3358,gyeryong,1,2012-03-13,0.17503571204126392,73
3366,gyeryong,1,2012-03-21,0.17702400296659412,81
3374,gyeryong,1,2012-03-29,0.1836736608846805,89
3382,gyeryong,1,2012-04-06,0.20489722907062818,97
3390,gyeryong,1,2012-04-14,0.26422554076316496,105
3398,gyeryong,1,2012-04-22,0.38337928163847507,113
3406,gyeryong,1,2012-04-30,0.517393039012284,121
3414,gyeryong,1,2012-05-08,0.5973585085812622,129
3422,gyeryong,1,2012-05-16,0.6284528093595296,137
3430,gyeryong,1,2012-05-24,0.6382567144152447,145
3438,gyeryong,1,2012-06-01,0.6408343287027436,153
3446,gyeryong,1,2012-06-09,0.6410298855573809,161
3454,gyeryong,1,2012-06-17,0.6402773329973959,169
3462,gyeryong,1,2012-06-25,0.6389102868013523,177
3470,gyeryong,1,2012-07-03,0.636894234666322,185
3478,gyeryong,1,2012-07-11,0.6340357305377105,193
3486,gyeryong,1,2012-07-19,0.6300298539969711,201
3494,gyeryong,1,2012-07-27,0.6244586541223849,209
3502,gyeryong,1,2012-08-04,0.6167781515690282,217
3510,gyeryong,1,2012-08-12,0.6063129152115422,225
3518,gyeryong,1,2012-08-20,0.5922772494542842,233
3526,gyeryong,1,2012-08-28,0.5738471522632627,241
3534,gyeryong,1,2012-09-05,0.5503076781201522,249
3542,gyeryong,1,2012-09-13,0.5212831601312581,257
3550,gyeryong,1,2012-09-21,0.4870108586144238,265
3558,gyeryong,1,2012-09-29,0.4485499703873596,273
3566,gyeryong,1,2012-10-07,0.407777459661172,281
3574,gyeryong,1,2012-10-15,0.36708205230355634,289
3582,gyeryong,1,2012-10-23,0.32883471782964446,297
3590,gyeryong,1,2012-10-31,0.2948672994393485,305
3598,gyeryong,1,2012-11-08,0.26618503476437305,313
3606,gyeryong,1,2012-11-16,0.24297951793142702,321
3614,gyeryong,1,2012-11-24,0.2248460197421321,329
3622,gyeryong,1,2012-12-02,0.211056864148375,337
3630,gyeryong,1,2012-12-10,0.20078698227673272,345
3638,gyeryong,1,2012-12-18,0.19325600475512078,353
3646,gyeryong,1,2012-12-26,0.18779612369770554,361
3651,gyeryong,1,2013-01-01,0.16652002655276962,1
3659,gyeryong,1,2013-01-09,0.16651999232155185,9
3667,gyeryong,1,2013-01-17,0.1665199584136895,17
3675,gyeryong,1,2013-01-25,0.16651998102490934,25
3683,gyeryong,1,2013-02-02,0.16652031433173728,33
3691,gyeryong,1,2013-02-10,0.16652201943595143,41
3699,gyeryong,1,2013-02-18,0.166529405755022,49
3707,gyeryong,1,2013-02-26,0.16655979630554585,57
3715,gyeryong,1,2013-03-06,0.16668252907005754,65
3723,gyeryong,1,2013-03-14,0.16717425515903037,73
3731,gyeryong,1,2013-03-22,0.16913060629597898,81
3739,gyeryong,1,2013-03-30,0.17677283789747075,89
3747,gyeryong,1,2013-04-07,0.2047109690744084,97
3755,gyeryong,1,2013-04-15,0.2864689169955457,105
3763,gyeryong,1,2013-04-23,0.42485750470671574,113
3771,gyeryong,1,2013-05-01,0.5297255586531011,121
3779,gyeryong,1,2013-05-09,0.5707815867765325,129
3787,gyeryong,1,2013-05-17,0.5825197721904012,137
3795,gyeryong,1,2013-05-25,0.5855137228195689,145
3803,gyeryong,1,2013-06-02,0.5861900159110008,153
3811,gyeryong,1,2013-06-10,0.5862367089943347,161
3819,gyeryong,1,2013-06-18,0.5860595316487743,169
3827,gyeryong,1,2013-06-26,0.585725299180181,177
3835,gyeryong,1,2013-07-04,0.5851971048733873,185
3843,gyeryong,1,2013-07-12,0.5843840237381679,193
3851,gyeryong,1,2013-07-20,0.5831395562199514,201
3859,gyeryong,1,2013-07-28,0.5812410564240104,209
3867,gyeryong,1,2013-08-05,0.5783566560205023,217
3875,gyeryong,1,2013-08-13,0.574000947047559,225
3883,gyeryong,1,2013-08-21,0.5674833223287811,233
3891,gyeryong,1,2013-08-29,0.5578629863372555,241
3899,gyeryong,1,2013-09-06,0.5439452949826846,249
3907,gyeryong,1,2013-09-14,0.524384826260963,257
3915,gyeryong,1,2013-09-22,0.49798300382699245,265
3923,gyeryong,1,2013-09-30,0.46422675628681764,273
3931,gyeryong,1,2013-10-08,0.4239360171097512,281
3939,gyeryong,1,2013-10-16,0.37961241205841506,289
3947,gyeryong,1,2013-10-24,0.33502089586610156,297
3955,gyeryong,1,2013-11-01,0.2940163167109626,305
3963,gyeryong,1,2013-11-09,0.259311559529561,313
3971,gyeryong,1,2013-11-17,0.23194210412143926,321
3979,gyeryong,1,2013-11-25,0.2115355284345559,329
3987,gyeryong,1,2013-12-03,0.19694829183846602,337
3995,gyeryong,1,2013-12-11,0.1868321333743069,345
4003,gyeryong,1,2013-12-19,0.1799631981749766,353
4011,gyeryong,1,2013-12-27,0.17536575362778214,361
4016,gyeryong,1,2014-01-01,0.13843936357227954,1
4024,gyeryong,1,2014-01-09,0.1384460877286197,9
4032,gyeryong,1,2014-01-17,0.13846449539612668,17
4040,gyeryong,1,2014-01-25,0.1385148776919428,25
4048,gyeryong,1,2014-02-02,0.1386527325176279,33
4056,gyeryong,1,2014-02-10,0.13902965243694082,41
4064,gyeryong,1,2014-02-18,0.14005824125804908,49
4072,gyeryong,1,2014-02-26,0.14285065660957358,57
4080,gyeryong,1,2014-03-06,0.15032608178522008,65
4088,gyeryong,1,2014-03-14,0.1696103444523046,73
4096,gyeryong,1,2014-03-22,0.21494448061475338,81
4104,gyeryong,1,2014-03-30,0.30167062630514246,89
4112,gyeryong,1,2014-04-07,0.41706349150270766,97
4120,gyeryong,1,2014-04-15,0.514083823521914,105
4128,gyeryong,1,2014-04-23,0.5688386446725308,113
4136,gyeryong,1,2014-05-01,0.5930463945659179,121
4144,gyeryong,1,2014-05-09,0.6025797061435642,129
4152,gyeryong,1,2014-05-17,0.6061554902885642,137
4160,gyeryong,1,2014-05-25,0.6074628607853372,145
4168,gyeryong,1,2014-06-02,0.6079212651565458,153
4176,gyeryong,1,2014-06-10,0.608054484255241,161
4184,gyeryong,1,2014-06-18,0.6080468101501251,169
4192,gyeryong,1,2014-06-26,0.607951925560309,177
4200,gyeryong,1,2014-07-04,0.6077669006611711,185
4208,gyeryong,1,2014-07-12,0.6074539067860344,193
4216,gyeryong,1,2014-07-20,0.6069393620514575,201
4224,gyeryong,1,2014-07-28,0.6060995491393686,209
4232,gyeryong,1,2014-08-05,0.6047332017734747,217
4240,gyeryong,1,2014-08-13,0.602517460039829,225
